Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Market Cap,Close
422,JEF,Financial Services,Capital Markets,NYSE,128.93,93,92,85,78,9860045824.0,58.59999847412109
423,FISI,Financial Services,Banks—Regional,NASDAQ,128.87,93,94,54,53,271710976.0,25.459999084472656
424,PRG,Industrials,Rental & Leasing Services,NYSE,128.83,92,89,79,59,1537015680.0,47.119998931884766
425,SOHU,Communication Services,Electronic Gaming & Multimedia,NASDAQ,128.71,92,90,83,34,415091680.0,15.329999923706056
428,CRTO,Communication Services,Advertising Agencies,NASDAQ,128.54,92,89,85,71,2009571968.0,47.4900016784668
429,QFIN,Financial Services,Credit Services,NASDAQ,128.52,92,67,82,35,3070924288.0,25.71999931335449
430,AGX,Industrials,Engineering & Construction,NYSE,128.49,92,95,95,66,1036293632.0,76.87000274658203
432,FICO,Technology,Software—Application,NYSE,128.47,92,94,82,90,35133960192.0,1714.9000244140625
433,KKR,Financial Services,Asset Management,NYSE,128.43,92,95,90,93,101859246080.0,122.38999938964844
435,UWMC,Financial Services,Mortgage Finance,NYSE,128.19,92,86,83,79,11598940160.0,9.350000381469728
437,IGIC,Financial Services,Insurance—Diversified,NASDAQ,128.17,92,92,88,78,680725760.0,18.100000381469727
438,HIW,Real Estate,REIT—Office,NYSE,128.16,92,87,80,72,2831288576.0,31.950000762939453
442,VNO,Real Estate,REIT—Office,NYSE,127.87,92,74,73,81,5001083904.0,34.20000076293945
443,PAHC,Healthcare,Drug Manufacturers—Specialty & Generic,NASDAQ,127.66,92,86,90,48,708002880.0,21.059999465942383
444,GHM,Industrials,Specialty Industrial Machinery,NYSE,127.51,92,95,94,93,322421984.0,31.93000030517578
445,GLNG,Energy,Oil & Gas Midstream,NASDAQ,127.46,92,92,84,39,2974931200.0,32.869998931884766
447,MHK,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,127.42,92,94,76,82,7120735744.0,154.07000732421875
448,TPL,Energy,Oil & Gas E&P,NYSE,127.42,92,92,75,32,16628063232.0,858.3200073242188
449,AMAL,Financial Services,Banks - Regional,NASDAQ,127.4,92,91,87,78,762184256.0,31.989999771118164
450,TRGP,Energy,Oil & Gas Midstream,NYSE,127.27,92,89,88,84,26586085376.0,145.1300048828125
451,BCS,Financial Services,Banks - Diversified,NYSE,127.2,92,92,92,80,39232618496.0,12.449999809265137
454,PPC,Consumer Defensive,Packaged Foods,NASDAQ,127.02,92,89,88,85,8418584576.0,44.72999954223633
456,OPXS,Industrials,Aerospace & Defense,NASDAQ,126.73,92,94,96,97,49477288.0,8.140000343322754
457,BSVN,Financial Services,Banks - Regional,NASDAQ,126.71,92,95,80,65,262179664.0,39.09999847412109
458,ESEA,Industrials,Marine Shipping,NASDAQ,126.71,92,81,89,93,245501552.0,45.86000061035156
460,SHG,Financial Services,Banks—Regional,NYSE,126.55,92,90,74,80,17105216512.0,44.95000076293945
461,FSFG,Financial Services,Banks—Regional,NASDAQ,126.52,92,83,68,62,112883824.0,23.34000015258789
462,EGO,Basic Materials,Gold,NYSE,126.52,92,87,92,70,3030966272.0,17.739999771118164
464,PHIN,Consumer Cyclical,Auto Parts,NYSE,126.43,92,84,89,74,1870262016.0,48.400001525878906
465,ERIE,Financial Services,Insurance Brokers,NASDAQ,126.38,92,90,79,93,18662264832.0,488.5400085449219
468,GVA,Industrials,Engineering & Construction,NYSE,126.21,92,92,90,80,2774896640.0,73.87000274658203
469,CFB,Financial Services,Banks - Regional,NASDAQ,126.2,92,93,73,65,642287808.0,17.610000610351562
470,MLI,Industrials,Metal Fabrication,NYSE,126.17,92,92,89,83,6268282368.0,69.79000091552734
471,KRYS,Healthcare,Biotechnology,NASDAQ,126.09,92,93,82,94,4940603392.0,198.22000122070312
472,BKU,Financial Services,Banks - Regional,NYSE,126.06,92,91,78,48,2078986624.0,38.06999969482422
473,RXO,Industrials,Trucking,NYSE,126.03,92,94,45,47,2358012928.0,28.76000022888184
474,NWG,Financial Services,Banks—Regional,NYSE,126.01,92,93,88,64,33674817536.0,9.40999984741211
475,WAL,Financial Services,Banks—Regional,NYSE,125.99,92,92,87,74,6377628672.0,80.44000244140625
476,LAKE,Consumer Cyclical,Apparel Manufacturing,NASDAQ,125.97,92,91,86,77,177436560.0,23.65999984741211
478,AOSL,Technology,Semiconductors,NASDAQ,125.89,92,94,76,28,899798336.0,37.65999984741211
479,AKR,Real Estate,REIT - Retail,NYSE,125.86,92,86,75,70,1897901696.0,22.420000076293945
480,MHO,Consumer Cyclical,Residential Construction,NYSE,125.75,92,93,81,92,3346577408.0,162.30999755859375
481,AX,Financial Services,Banks - Regional,NYSE,125.68,92,95,82,74,3039785728.0,68.12000274658203
482,BGC,Financial Services,Capital Markets,NASDAQ,125.68,92,88,92,94,3998595328.0,9.920000076293944
483,TPB,Consumer Defensive,Tobacco,NYSE,125.67,92,93,88,71,557021952.0,39.18000030517578
484,CTDD,,,NYSE,125.63,91,61,38,28,,14.479999542236328
485,WKME,Technology,Software—Application,NASDAQ,125.59,91,94,36,25,1264124160.0,13.84000015258789
488,FTDR,Consumer Cyclical,Personal Services,NASDAQ,125.27,91,78,66,32,2746775808.0,48.59999847412109
489,TOL,Consumer Cyclical,Residential Construction,NYSE,125.25,91,93,88,93,12249224192.0,143.74000549316406
490,PLMR,Financial Services,Insurance—Property & Casualty,NASDAQ,125.16,91,90,90,84,2018039680.0,97.66999816894533
491,CTBB,,,NYSE,125.1,91,57,40,27,,14.229999542236328
492,RDVT,Technology,Software—Application,NASDAQ,125.1,91,89,60,27,293146176.0,28.76000022888184
494,MEC,Industrials,Metal Fabrication,NYSE,124.9,91,92,86,48,341771200.0,19.420000076293945
495,NTAP,Technology,Computer Hardware,NASDAQ,124.88,91,89,89,88,26488776704.0,133.1199951171875
500,ICCH,Financial Services,Insurance—Specialty,NASDAQ,124.61,91,85,36,35,70245384.0,22.920000076293945
501,DSP,Technology,Software—Application,NASDAQ,124.58,91,96,91,94,607008384.0,10.979999542236328
502,EVR,Financial Services,Capital Markets,NYSE,124.58,91,94,89,91,7879705600.0,242.47999572753903
503,AVGO,Technology,Semiconductors,NASDAQ,124.56,91,86,86,95,839051444224.0,161.38999938964844
